date,latitude,longitude,rainfall_mm,river_level_m,flood_occurred,city,province,flood_cause,people_affected,deaths
2025-01-07,24.8607,67.0011,0.0,0.77,0,Karachi,Sindh,None,0,0
2025-01-10,30.1798,66.975,0.0,0.71,0,Quetta,Balochistan,None,0,0
2025-01-13,35.9221,74.3082,0.0,1.48,0,Gilgit,GB,None,0,0
2025-01-16,34.0151,71.5249,0.0,1.66,0,Peshawar,KPK,None,0,0
2025-01-19,27.7052,68.8574,3.8,0.43,0,Sukkur,Sindh,None,0,0
2025-01-22,31.5204,74.3587,0.0,0.88,0,Lahore,Punjab,None,0,0
2025-01-25,30.1575,71.5249,0.0,0.31,0,Multan,Punjab,None,0,0
2025-01-28,24.8607,67.0011,0.0,1.3,0,Karachi,Sindh,None,0,0
2025-01-31,30.1798,66.975,0.0,1.73,0,Quetta,Balochistan,None,0,0
2025-02-03,30.1798,66.975,0.0,0.46,0,Quetta,Balochistan,None,0,0
2025-02-06,35.9221,74.3082,0.0,0.37,0,Gilgit,GB,None,0,0
2025-02-09,34.0151,71.5249,3.7,1.05,0,Peshawar,KPK,None,0,0
2025-02-12,27.7052,68.8574,0.0,0.61,0,Sukkur,Sindh,None,0,0
2025-02-15,31.5204,74.3587,0.0,0.38,0,Lahore,Punjab,None,0,0
2025-02-18,30.1575,71.5249,0.0,1.53,0,Multan,Punjab,None,0,0
2025-02-21,24.8607,67.0011,0.0,1.29,0,Karachi,Sindh,None,0,0
2025-02-24,30.1798,66.975,0.0,0.62,0,Quetta,Balochistan,None,0,0
2025-02-27,35.9221,74.3082,0.0,0.74,0,Gilgit,GB,None,0,0
2025-03-02,34.0151,71.5249,0.0,1.41,0,Peshawar,KPK,None,0,0
2025-03-05,27.7052,68.8574,0.0,0.89,0,Sukkur,Sindh,None,0,0
2025-03-08,31.5204,74.3587,0.0,1.64,0,Lahore,Punjab,None,0,0
2025-03-11,30.1575,71.5249,0.0,0.39,0,Multan,Punjab,None,0,0
2025-03-14,24.8607,67.0011,0.0,0.7,0,Karachi,Sindh,None,0,0
2025-03-17,30.1798,66.975,0.0,0.87,0,Quetta,Balochistan,None,0,0
2025-03-20,35.9221,74.3082,0.0,0.49,0,Gilgit,GB,None,0,0
2025-03-23,34.0151,71.5249,0.0,0.91,0,Peshawar,KPK,None,0,0
2025-03-26,27.7052,68.8574,0.0,0.31,0,Sukkur,Sindh,None,0,0
2025-03-29,31.5204,74.3587,4.7,1.08,0,Lahore,Punjab,None,0,0
2025-04-01,31.5204,74.3587,0.0,1.46,0,Lahore,Punjab,None,0,0
2025-04-04,30.1575,71.5249,0.0,1.76,0,Multan,Punjab,None,0,0
2025-04-07,24.8607,67.0011,0.0,1.46,0,Karachi,Sindh,None,0,0
2025-04-10,30.1798,66.975,0.0,0.7,0,Quetta,Balochistan,None,0,0
2025-04-13,35.9221,74.3082,0.0,1.46,0,Gilgit,GB,None,0,0
2025-04-16,34.0151,71.5249,0.0,0.86,0,Peshawar,KPK,None,0,0
2025-04-19,27.7052,68.8574,0.0,1.27,0,Sukkur,Sindh,None,0,0
2025-04-22,31.5204,74.3587,0.0,0.34,0,Lahore,Punjab,None,0,0
2025-04-25,30.1575,71.5249,0.0,1.47,0,Multan,Punjab,None,0,0
2025-04-28,24.8607,67.0011,0.0,0.75,0,Karachi,Sindh,None,0,0
2025-05-01,31.5204,74.3587,0.0,0.67,0,Lahore,Punjab,None,0,0
2025-05-04,30.1575,71.5249,0.0,1.01,0,Multan,Punjab,None,0,0
2025-05-07,24.8607,67.0011,0.7,1.71,0,Karachi,Sindh,None,0,0
2025-05-10,30.1798,66.975,7.9,1.12,0,Quetta,Balochistan,None,0,0
2025-05-13,35.9221,74.3082,0.0,0.85,0,Gilgit,GB,None,0,0
2025-05-16,34.0151,71.5249,0.0,0.51,0,Peshawar,KPK,None,0,0
2025-05-19,27.7052,68.8574,0.0,1.17,0,Sukkur,Sindh,None,0,0
2025-05-22,31.5204,74.3587,0.0,1.25,0,Lahore,Punjab,None,0,0
2025-05-25,30.1575,71.5249,0.0,0.69,0,Multan,Punjab,None,0,0
2025-05-28,24.8607,67.0011,3.5,0.74,0,Karachi,Sindh,None,0,0
2025-05-31,30.1798,66.975,0.0,1.36,0,Quetta,Balochistan,None,0,0
2025-06-03,30.1798,66.975,0.0,0.31,0,Quetta,Balochistan,None,0,0
2025-06-06,35.9221,74.3082,0.0,0.5,0,Gilgit,GB,None,0,0
2025-06-09,34.0151,71.5249,0.0,0.66,0,Peshawar,KPK,None,0,0
2025-06-12,27.7052,68.8574,0.0,0.41,0,Sukkur,Sindh,None,0,0
2025-06-15,31.5204,74.3587,0.0,0.99,0,Lahore,Punjab,None,0,0
2025-06-18,30.1575,71.5249,0.0,0.37,0,Multan,Punjab,None,0,0
2025-06-21,24.8607,67.0011,0.0,0.61,0,Karachi,Sindh,None,0,0
2025-06-24,30.1798,66.975,0.0,1.77,0,Quetta,Balochistan,None,0,0
2025-06-26,35.2227,72.4258,87.0,8.23,1,Swat,KPK,Flash Flood,500000,150
2025-06-27,35.2227,72.4258,109.0,8.74,1,Swat,KPK,Flash Flood,500000,0
2025-06-27,35.9221,74.3082,0.0,0.66,0,Gilgit,GB,None,0,0
2025-06-28,35.2227,72.4258,59.2,8.2,1,Swat,KPK,Flash Flood,500000,0
2025-06-29,35.2227,72.4258,50.7,7.8,1,Swat,KPK,Flash Flood,500000,0
2025-06-30,34.0151,71.5249,0.0,1.73,0,Peshawar,KPK,None,0,0
2025-06-30,35.2227,72.4258,45.0,6.03,1,Swat,KPK,Flash Flood,500000,0
2025-07-01,34.0153,71.9747,174.2,9.94,1,Nowshera,KPK,Monsoon,400000,100
2025-07-01,35.2227,72.4258,86.2,7.12,1,Swat,KPK,Flash Flood,500000,0
2025-07-02,34.0153,71.9747,250.1,9.15,1,Nowshera,KPK,Monsoon,400000,0
2025-07-03,34.0153,71.9747,121.7,7.51,1,Nowshera,KPK,Monsoon,400000,0
2025-07-03,30.1798,66.975,0.0,1.77,0,Quetta,Balochistan,None,0,0
2025-07-04,34.0153,71.9747,175.3,8.38,1,Nowshera,KPK,Monsoon,400000,0
2025-07-05,34.0153,71.9747,141.0,7.31,1,Nowshera,KPK,Monsoon,400000,0
2025-07-06,34.0153,71.9747,89.7,7.15,1,Nowshera,KPK,Monsoon,400000,0
2025-07-06,35.9221,74.3082,0.0,0.96,0,Gilgit,GB,None,0,0
2025-07-09,34.0151,71.5249,0.0,1.23,0,Peshawar,KPK,None,0,0
2025-07-10,31.5204,74.3587,263.9,9.42,1,Lahore,Punjab,Monsoon,300000,80
2025-07-11,31.5204,74.3587,107.0,9.0,1,Lahore,Punjab,Monsoon,300000,0
2025-07-12,31.5204,74.3587,150.9,8.47,1,Lahore,Punjab,Monsoon,300000,0
2025-07-12,27.7052,68.8574,0.0,1.49,0,Sukkur,Sindh,None,0,0
2025-07-13,31.5204,74.3587,171.3,6.94,1,Lahore,Punjab,Monsoon,300000,0
2025-07-14,31.5204,74.3587,119.1,7.89,1,Lahore,Punjab,Monsoon,300000,0
2025-07-15,31.5204,74.3587,83.8,6.89,1,Lahore,Punjab,Monsoon,300000,0
2025-07-15,31.5204,74.3587,9.1,1.74,0,Lahore,Punjab,None,0,0
2025-07-18,30.1575,71.5249,5.3,1.44,0,Multan,Punjab,None,0,0
2025-07-20,24.8607,67.0011,19.5,5.7,1,Karachi,Sindh,Urban Flood,200000,60
2025-07-21,24.8607,67.0011,0.0,1.38,0,Karachi,Sindh,None,0,0
2025-07-21,24.8607,67.0011,8.2,6.63,1,Karachi,Sindh,Urban Flood,200000,0
2025-07-22,24.8607,67.0011,15.9,6.04,1,Karachi,Sindh,Urban Flood,200000,0
2025-07-23,24.8607,67.0011,12.4,5.54,1,Karachi,Sindh,Urban Flood,200000,0
2025-07-24,24.8607,67.0011,24.3,5.11,1,Karachi,Sindh,Urban Flood,200000,0
2025-07-24,30.1798,66.975,0.0,1.3,0,Quetta,Balochistan,None,0,0
2025-07-25,24.8607,67.0011,14.8,4.59,1,Karachi,Sindh,Urban Flood,200000,0
2025-07-27,35.9221,74.3082,0.0,1.46,0,Gilgit,GB,None,0,0
2025-07-30,34.0151,71.5249,0.0,0.31,0,Peshawar,KPK,None,0,0
2025-08-01,27.7052,68.8574,124.9,9.7,1,Sukkur,Sindh,Monsoon,2000000,200
2025-08-02,34.0151,71.5249,3.6,0.64,0,Peshawar,KPK,None,0,0
2025-08-02,27.7052,68.8574,230.2,8.38,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-03,27.7052,68.8574,241.0,8.98,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-04,27.7052,68.8574,109.6,7.45,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-05,27.7052,68.8574,0.0,0.78,0,Sukkur,Sindh,None,0,0
2025-08-05,27.7052,68.8574,194.2,7.55,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-06,27.7052,68.8574,68.0,7.17,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-07,27.7052,68.8574,138.5,6.65,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-08,31.5204,74.3587,0.0,0.44,0,Lahore,Punjab,None,0,0
2025-08-08,27.7052,68.8574,114.7,6.27,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-09,27.7052,68.8574,50.6,5.08,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-10,27.7052,68.8574,68.5,5.4,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-11,30.1575,71.5249,0.0,1.02,0,Multan,Punjab,None,0,0
2025-08-11,27.7052,68.8574,49.8,4.59,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-12,27.7052,68.8574,71.4,4.45,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-13,27.7052,68.8574,73.2,4.9,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-14,24.8607,67.0011,0.0,0.73,0,Karachi,Sindh,None,0,0
2025-08-14,27.7052,68.8574,67.9,4.54,1,Sukkur,Sindh,Monsoon,2000000,0
2025-08-15,25.396,68.3578,149.5,9.8,1,Hyderabad,Sindh,Monsoon,1500000,150
2025-08-17,30.1798,66.975,4.0,1.79,0,Quetta,Balochistan,None,0,0
2025-08-20,35.9221,74.3082,0.0,0.86,0,Gilgit,GB,None,0,0
2025-08-23,34.0151,71.5249,0.0,1.68,0,Peshawar,KPK,None,0,0
2025-08-26,27.7052,68.8574,0.0,0.84,0,Sukkur,Sindh,None,0,0
2025-08-29,31.5204,74.3587,0.0,1.15,0,Lahore,Punjab,None,0,0
2025-09-01,31.5204,74.3587,0.0,0.66,0,Lahore,Punjab,None,0,0
2025-09-01,30.1798,66.975,150.1,7.63,1,Quetta,Balochistan,Flash Flood,500000,80
2025-09-02,30.1798,66.975,93.5,8.16,1,Quetta,Balochistan,Flash Flood,500000,0
2025-09-03,30.1798,66.975,112.6,7.35,1,Quetta,Balochistan,Flash Flood,500000,0
2025-09-04,30.1798,66.975,138.2,7.56,1,Quetta,Balochistan,Flash Flood,500000,0
2025-09-04,30.1575,71.5249,2.0,0.45,0,Multan,Punjab,None,0,0
2025-09-05,30.1798,66.975,62.4,7.41,1,Quetta,Balochistan,Flash Flood,500000,0
2025-09-06,30.1798,66.975,86.6,6.74,1,Quetta,Balochistan,Flash Flood,500000,0
2025-09-07,24.8607,67.0011,0.0,0.36,0,Karachi,Sindh,None,0,0
2025-09-07,30.1798,66.975,81.5,6.65,1,Quetta,Balochistan,Flash Flood,500000,0
2025-09-10,30.1798,66.975,0.0,1.6,0,Quetta,Balochistan,None,0,0
2025-09-11,35.9221,74.3082,137.9,6.5,1,Gilgit,GB,Flash Flood,200000,50
2025-09-12,35.9221,74.3082,203.1,5.77,1,Gilgit,GB,Flash Flood,200000,0
2025-09-13,35.9221,74.3082,157.4,6.77,1,Gilgit,GB,Flash Flood,200000,0
2025-09-13,35.9221,74.3082,2.9,1.17,0,Gilgit,GB,None,0,0
2025-09-14,35.9221,74.3082,187.2,5.68,1,Gilgit,GB,Flash Flood,200000,0
2025-09-15,35.9221,74.3082,160.3,4.98,1,Gilgit,GB,Flash Flood,200000,0
2025-09-16,34.0151,71.5249,0.0,1.08,0,Peshawar,KPK,None,0,0
2025-09-16,35.9221,74.3082,144.3,4.69,1,Gilgit,GB,Flash Flood,200000,0
2025-09-17,35.9221,74.3082,80.2,5.31,1,Gilgit,GB,Flash Flood,200000,0
2025-09-18,35.9221,74.3082,47.0,4.2,1,Gilgit,GB,Flash Flood,200000,0
2025-09-19,27.7052,68.8574,0.0,0.83,0,Sukkur,Sindh,None,0,0
2025-09-19,35.9221,74.3082,78.0,4.46,1,Gilgit,GB,Flash Flood,200000,0
2025-09-22,31.5204,74.3587,9.0,1.64,0,Lahore,Punjab,None,0,0
2025-09-25,30.1575,71.5249,0.0,1.01,0,Multan,Punjab,None,0,0
2025-09-28,24.8607,67.0011,0.0,1.19,0,Karachi,Sindh,None,0,0
2025-10-01,31.5204,74.3587,0.0,1.58,0,Lahore,Punjab,None,0,0
2025-10-04,30.1575,71.5249,0.0,0.4,0,Multan,Punjab,None,0,0
2025-10-07,24.8607,67.0011,0.0,0.91,0,Karachi,Sindh,None,0,0
2025-10-10,30.1798,66.975,0.0,0.8,0,Quetta,Balochistan,None,0,0
2025-10-13,35.9221,74.3082,0.0,1.28,0,Gilgit,GB,None,0,0
2025-10-16,34.0151,71.5249,0.0,1.11,0,Peshawar,KPK,None,0,0
2025-10-19,27.7052,68.8574,0.0,0.36,0,Sukkur,Sindh,None,0,0
2025-10-22,31.5204,74.3587,0.0,0.3,0,Lahore,Punjab,None,0,0
2025-10-25,30.1575,71.5249,0.0,0.38,0,Multan,Punjab,None,0,0
2025-10-28,24.8607,67.0011,0.0,0.76,0,Karachi,Sindh,None,0,0
2025-10-31,30.1798,66.975,0.0,0.3,0,Quetta,Balochistan,None,0,0
2025-11-03,30.1798,66.975,7.3,0.64,0,Quetta,Balochistan,None,0,0
2025-11-06,35.9221,74.3082,0.0,1.57,0,Gilgit,GB,None,0,0
2025-11-09,34.0151,71.5249,0.0,0.79,0,Peshawar,KPK,None,0,0
2025-11-12,27.7052,68.8574,0.0,0.57,0,Sukkur,Sindh,None,0,0
2025-11-15,31.5204,74.3587,3.8,1.51,0,Lahore,Punjab,None,0,0
2025-11-18,30.1575,71.5249,0.0,0.89,0,Multan,Punjab,None,0,0
2025-11-21,24.8607,67.0011,0.0,0.42,0,Karachi,Sindh,None,0,0
2025-11-24,30.1798,66.975,0.0,0.55,0,Quetta,Balochistan,None,0,0
2025-11-27,35.9221,74.3082,0.0,1.73,0,Gilgit,GB,None,0,0
2025-11-30,34.0151,71.5249,0.0,1.2,0,Peshawar,KPK,None,0,0
2025-12-03,30.1798,66.975,0.0,1.44,0,Quetta,Balochistan,None,0,0
2025-12-06,35.9221,74.3082,0.0,1.06,0,Gilgit,GB,None,0,0
2025-12-09,34.0151,71.5249,3.8,1.54,0,Peshawar,KPK,None,0,0
2025-12-12,27.7052,68.8574,0.0,0.99,0,Sukkur,Sindh,None,0,0
2025-12-15,31.5204,74.3587,0.0,1.39,0,Lahore,Punjab,None,0,0
2025-12-18,30.1575,71.5249,0.0,1.51,0,Multan,Punjab,None,0,0
2025-12-21,24.8607,67.0011,0.0,0.8,0,Karachi,Sindh,None,0,0
2025-12-24,30.1798,66.975,0.0,1.35,0,Quetta,Balochistan,None,0,0
2025-12-27,35.9221,74.3082,0.0,1.72,0,Gilgit,GB,None,0,0
2025-12-30,34.0151,71.5249,0.0,0.54,0,Peshawar,KPK,None,0,0
